// General information: 
//  MT Manager version: 2020.3.0 
//  XDA version: 2020.3.0 build 5439 rev 106958 built on 2020-11-10
// Device information: 
//  DeviceId: 00B46A02
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,StatusWord,ClippingFlags,RSSI,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
04948,2,0,-58.0000,9.597730,-0.694330,-2.046048,0.004739,0.007284,0.025237,-0.016753,0.006345,-0.008554,0.274845,0.669873,-0.583075,0.095976,-0.006949,-0.020463,1.000000,-0.000084,0.000032,-0.000043,0.999987,-0.004228,-0.002509,-0.001651,-0.484013,-0.288322,-0.188023,0.999982,-0.003282,0.005032,0.003324,0.999959,-0.008447,-0.005004,0.008464,0.999952
04949,2,0,-58.0000,9.589100,-0.672079,-2.037262,0.017745,-0.010042,0.013428,-0.014888,0.008527,-0.005787,0.282464,0.668217,-0.588842,0.095890,-0.006725,-0.020376,1.000000,-0.000074,0.000043,-0.000029,0.999986,-0.004245,-0.002549,-0.001731,-0.485954,-0.292958,-0.197069,0.999981,-0.003439,0.005113,0.003483,0.999958,-0.008481,-0.005084,0.008499,0.999951
04950,2,0,-58.0000,9.598756,-0.701099,-2.022330,0.023260,0.022835,0.021763,-0.009680,-0.001670,-0.004255,0.277596,0.668880,-0.580954,0.095988,-0.007014,-0.020222,1.000000,-0.000048,-0.000008,-0.000021,0.999986,-0.004268,-0.002540,-0.001798,-0.488558,-0.291890,-0.204779,0.999981,-0.003574,0.005094,0.003617,0.999957,-0.008527,-0.005064,0.008545,0.999951
04951,2,0,-58.0000,9.621451,-0.692210,-2.020260,0.033635,0.015684,0.042846,-0.008674,-0.005020,0.000343,0.282443,0.662384,-0.584828,0.096215,-0.006923,-0.020200,1.000000,-0.000043,-0.000025,0.000002,0.999986,-0.004275,-0.002505,-0.001850,-0.489310,-0.287922,-0.210823,0.999981,-0.003679,0.005025,0.003722,0.999957,-0.008540,-0.004994,0.008558,0.999951
04952,2,0,-58.0000,9.574381,-0.692052,-2.071574,-0.022773,-0.002556,0.007628,-0.005430,-0.007861,-0.000586,0.274329,0.668015,-0.584960,0.095745,-0.006921,-0.020712,1.000000,-0.000027,-0.000039,-0.000003,0.999986,-0.004287,-0.002460,-0.001899,-0.490687,-0.282774,-0.216354,0.999981,-0.003776,0.004935,0.003818,0.999956,-0.008564,-0.004903,0.008583,0.999951
04953,2,0,-58.0000,9.611606,-0.662405,-2.036337,0.028687,-0.017824,0.034509,-0.003873,-0.006646,0.004711,0.279843,0.666456,-0.576461,0.096117,-0.006622,-0.020360,1.000000,-0.000019,-0.000033,0.000024,0.999986,-0.004269,-0.002410,-0.001926,-0.488718,-0.277100,-0.219542,0.999981,-0.003832,0.004836,0.003873,0.999956,-0.008530,-0.004803,0.008548,0.999952
04954,2,0,-58.0000,9.605649,-0.705491,-2.078512,-0.025028,0.007173,0.040523,0.002985,-0.003150,0.008338,0.276709,0.668621,-0.581751,0.096057,-0.007051,-0.020784,1.000000,0.000015,-0.000016,0.000042,0.999986,-0.004223,-0.002371,-0.001944,-0.483437,-0.272636,-0.221659,0.999981,-0.003869,0.004758,0.003909,0.999957,-0.008437,-0.004726,0.008456,0.999953
04955,2,0,-58.0000,9.582080,-0.706223,-2.104019,-0.053104,-0.002000,0.022916,-0.001037,-0.000916,0.006619,0.275206,0.672613,-0.576894,0.095821,-0.007059,-0.021040,1.000000,-0.000005,-0.000005,0.000033,0.999987,-0.004188,-0.002344,-0.001973,-0.479367,-0.269512,-0.224982,0.999981,-0.003927,0.004704,0.003966,0.999957,-0.008366,-0.004671,0.008385,0.999954
04956,2,0,-58.0000,9.581251,-0.698301,-2.127170,-0.071058,-0.018166,0.026391,0.003828,-0.005177,0.005225,0.265679,0.677583,-0.578454,0.095813,-0.006980,-0.021269,1.000000,0.000019,-0.000026,0.000026,0.999987,-0.004158,-0.002301,-0.001983,-0.476009,-0.264585,-0.226164,0.999982,-0.003947,0.004618,0.003986,0.999958,-0.008308,-0.004585,0.008326,0.999955
04957,2,0,-58.0000,9.584012,-0.732695,-2.036212,0.001688,0.045607,0.012494,0.004979,-0.006240,-0.000420,0.278271,0.675090,-0.589628,0.095841,-0.007327,-0.020359,1.000000,0.000025,-0.000031,-0.000002,0.999987,-0.004161,-0.002262,-0.002028,-0.476274,-0.260222,-0.231294,0.999982,-0.004037,0.004542,0.004074,0.999957,-0.008312,-0.004508,0.008331,0.999955
04958,2,0,-58.0000,9.590538,-0.728311,-2.113602,-0.065345,0.014624,0.034732,0.004200,-0.006848,-0.003068,0.279574,0.670603,-0.583414,0.095906,-0.007284,-0.021133,1.000000,0.000021,-0.000034,-0.000015,0.999987,-0.004172,-0.002226,-0.002027,-0.477533,-0.256073,-0.231186,0.999982,-0.004035,0.004469,0.004072,0.999957,-0.008334,-0.004435,0.008352,0.999955
04959,2,0,-58.0000,9.597068,-0.694161,-2.049208,0.006890,0.005188,0.025237,0.004101,0.002688,-0.002763,0.272174,0.668206,-0.581206,0.095970,-0.006943,-0.020494,1.000000,0.000021,0.000013,-0.000014,0.999987,-0.004166,-0.002233,-0.002034,-0.476856,-0.256867,-0.232050,0.999982,-0.004050,0.004483,0.004087,0.999957,-0.008323,-0.004449,0.008341,0.999955
04960,2,0,-58.0000,9.593438,-0.621617,-2.021833,0.055612,-0.053309,0.010873,-0.002629,0.004770,-0.004134,0.272581,0.663128,-0.590320,0.095934,-0.006218,-0.020221,1.000000,-0.000013,0.000024,-0.000021,0.999987,-0.004169,-0.002253,-0.002070,-0.477235,-0.259194,-0.236102,0.999981,-0.004121,0.004524,0.004158,0.999957,-0.008329,-0.004489,0.008348,0.999955
04961,2,0,-58.0000,9.609762,-0.646600,-2.083523,-0.006100,-0.051244,0.041450,-0.005336,0.004619,-0.003786,0.281051,0.667549,-0.580999,0.096097,-0.006468,-0.020837,1.000000,-0.000027,0.000023,-0.000019,0.999986,-0.004173,-0.002273,-0.002123,-0.477614,-0.261513,-0.242222,0.999981,-0.004228,0.004564,0.004265,0.999956,-0.008336,-0.004529,0.008355,0.999955
04962,2,0,-58.0000,9.605514,-0.705766,-2.079043,-0.023514,0.005702,0.040528,-0.004558,0.005226,-0.001137,0.281464,0.667320,-0.579591,0.096055,-0.007059,-0.020793,1.000000,-0.000023,0.000026,-0.000006,0.999986,-0.004164,-0.002290,-0.002171,-0.476580,-0.263487,-0.247737,0.999980,-0.004324,0.004599,0.004362,0.999956,-0.008318,-0.004563,0.008338,0.999955
04963,2,0,-58.0000,9.585010,-0.739543,-2.012653,0.020997,0.060375,0.009025,0.000729,-0.000049,-0.004088,0.267446,0.668648,-0.582370,0.095850,-0.007397,-0.020127,1.000000,0.000004,-0.000000,-0.000020,0.999986,-0.004173,-0.002285,-0.002168,-0.477650,-0.262903,-0.247395,0.999980,-0.004318,0.004589,0.004356,0.999956,-0.008336,-0.004552,0.008356,0.999955
04964,2,0,-58.0000,9.575467,-0.709686,-2.027312,0.015827,0.027101,0.000683,0.006616,-0.000103,0.000396,0.280923,0.669839,-0.586983,0.095755,-0.007096,-0.020273,1.000000,0.000033,-0.000001,0.000002,0.999986,-0.004154,-0.002274,-0.002162,-0.475459,-0.261658,-0.246639,0.999980,-0.004305,0.004567,0.004342,0.999956,-0.008298,-0.004531,0.008318,0.999955
04965,2,0,-58.0000,9.607042,-0.722581,-2.033013,0.013382,0.037051,0.033580,0.006616,-0.000103,0.000396,0.273116,0.665584,-0.586184,0.096070,-0.007225,-0.020330,1.000000,0.000033,-0.000001,0.000002,0.999987,-0.004135,-0.002264,-0.002164,-0.473284,-0.260441,-0.246948,0.999980,-0.004310,0.004546,0.004347,0.999956,-0.008260,-0.004510,0.008280,0.999956
04966,2,0,-58.0000,9.588663,-0.671710,-2.039441,0.020992,-0.013337,0.013418,0.008124,0.000455,-0.001043,0.275476,0.663245,-0.582218,0.095887,-0.006717,-0.020395,1.000000,0.000041,0.000002,-0.000005,0.999987,-0.004120,-0.002258,-0.002149,-0.471544,-0.259780,-0.245198,0.999981,-0.004279,0.004534,0.004317,0.999957,-0.008230,-0.004499,0.008249,0.999956
04967,2,0,-57.0000,9.596722,-0.684581,-2.070666,-0.009762,-0.012408,0.028711,0.007266,-0.005074,0.000790,0.278679,0.667825,-0.579199,0.095968,-0.006845,-0.020704,1.000000,0.000036,-0.000025,0.000004,0.999987,-0.004105,-0.002224,-0.002132,-0.469896,-0.255817,-0.243229,0.999981,-0.004245,0.004465,0.004282,0.999957,-0.008201,-0.004430,0.008220,0.999956
04968,2,0,-58.0000,9.587034,-0.655264,-2.085821,-0.014943,-0.045680,0.020366,0.013575,-0.006141,0.003719,0.272247,0.673951,-0.583979,0.095871,-0.006549,-0.020856,1.000000,0.000068,-0.000031,0.000019,0.999987,-0.004074,-0.002179,-0.002092,-0.466284,-0.250633,-0.238744,0.999982,-0.004167,0.004374,0.004202,0.999958,-0.008138,-0.004340,0.008156,0.999957
04969,2,0,-58.0000,9.605270,-0.706963,-2.079762,-0.022163,0.004347,0.040531,0.013154,-0.005126,0.005276,0.278816,0.670399,-0.581235,0.096053,-0.007066,-0.020796,1.000000,0.000066,-0.000026,0.000026,0.999987,-0.004036,-0.002135,-0.002069,-0.461953,-0.245600,-0.236094,0.999982,-0.004121,0.004287,0.004155,0.999959,-0.008062,-0.004253,0.008080,0.999958
04970,2,0,-58.0000,9.569143,-0.754512,-2.070516,-0.036931,0.051154,0.006724,0.020728,-0.009233,0.003538,0.269217,0.666742,-0.586036,0.095693,-0.007541,-0.020702,1.000000,0.000104,-0.000046,0.000018,0.999988,-0.004002,-0.002076,-0.001993,-0.458143,-0.238762,-0.227465,0.999983,-0.003970,0.004167,0.004003,0.999960,-0.007996,-0.004135,0.008012,0.999959
04971,2,0,-58.0000,9.574777,-0.712861,-2.029457,0.017125,0.025714,0.000685,0.021394,-0.006645,0.005212,0.274355,0.669416,-0.585968,0.095749,-0.007124,-0.020292,1.000000,0.000107,-0.000033,0.000026,0.999988,-0.003956,-0.002026,-0.001927,-0.452909,-0.232995,-0.219927,0.999984,-0.003838,0.004067,0.003870,0.999961,-0.007905,-0.004036,0.007920,0.999960
04972,2,0,-58.0000,9.586962,-0.667223,-2.065549,0.003946,-0.030479,0.016889,0.020767,-0.016126,0.009003,0.280951,0.662118,-0.578972,0.095872,-0.006666,-0.020648,1.000000,0.000104,-0.000081,0.000045,0.999989,-0.003910,-0.001924,-0.001855,-0.447600,-0.221360,-0.211657,0.999986,-0.003694,0.003863,0.003724,0.999963,-0.007812,-0.003834,0.007826,0.999962
04973,2,0,-58.0000,9.604221,-0.710581,-2.083375,-0.021409,0.003556,0.040533,0.008682,-0.016988,0.002566,0.275258,0.664418,-0.584673,0.096044,-0.007104,-0.020826,1.000000,0.000043,-0.000085,0.000013,0.999989,-0.003907,-0.001830,-0.001824,-0.447367,-0.210512,-0.208242,0.999987,-0.003634,0.003674,0.003663,0.999963,-0.007808,-0.003646,0.007821,0.999963
04974,2,0,-57.0000,9.581067,-0.719702,-2.087430,-0.031385,0.010328,0.019458,0.009577,-0.018354,0.006192,0.273179,0.666386,-0.589205,0.095813,-0.007193,-0.020866,1.000000,0.000048,-0.000092,0.000031,0.999989,-0.003890,-0.001723,-0.001803,-0.445384,-0.198300,-0.205783,0.999988,-0.003592,0.003461,0.003618,0.999963,-0.007773,-0.003433,0.007786,0.999964
04975,2,0,-57.0000,9.590179,-0.750157,-2.074517,-0.025841,0.043158,0.027808,0.011621,-0.020787,0.004175,0.274689,0.670133,-0.586797,0.095904,-0.007498,-0.020736,1.000000,0.000058,-0.000104,0.000021,0.999990,-0.003881,-0.001610,-0.001769,-0.444452,-0.185292,-0.201995,0.999989,-0.003525,0.003234,0.003550,0.999964,-0.007757,-0.003206,0.007768,0.999965
04976,2,0,-58.0000,9.593390,-0.682775,-2.103281,-0.026253,-0.030150,0.032185,0.009886,-0.017388,0.003663,0.276519,0.672447,-0.578450,0.095936,-0.006825,-0.021025,1.000000,0.000049,-0.000087,0.000018,0.999990,-0.003873,-0.001513,-0.001743,-0.443559,-0.174107,-0.199095,0.999989,-0.003475,0.003039,0.003498,0.999964,-0.007741,-0.003012,0.007752,0.999965
04977,2,0,-57.0000,9.590145,-0.619584,-2.054763,0.040570,-0.072698,0.014310,0.004485,-0.010136,0.005632,0.280309,0.667234,-0.583584,0.095903,-0.006193,-0.020543,1.000000,0.000022,-0.000051,0.000028,0.999990,-0.003852,-0.001445,-0.001766,-0.441102,-0.166407,-0.201746,0.999990,-0.003521,0.002904,0.003543,0.999964,-0.007699,-0.002877,0.007709,0.999966
04978,2,0,-57.0000,9.617835,-0.700817,-2.034460,0.038749,0.010351,0.042835,0.006413,-0.010594,0.002636,0.274638,0.673730,-0.583278,0.096180,-0.007006,-0.020340,1.000000,0.000032,-0.000053,0.000013,0.999990,-0.003841,-0.001382,-0.001759,-0.439841,-0.159088,-0.200941,0.999990,-0.003507,0.002777,0.003528,0.999964,-0.007677,-0.002750,0.007686,0.999967
04979,2,0,-57.0000,9.602180,-0.713816,-2.091658,-0.020302,0.002381,0.040536,0.001186,-0.007959,-0.000178,0.277511,0.669652,-0.581184,0.096023,-0.007138,-0.020913,1.000000,0.000006,-0.000040,-0.000001,0.999990,-0.003845,-0.001335,-0.001784,-0.440342,-0.153708,-0.203817,0.999990,-0.003557,0.002683,0.003578,0.999964,-0.007685,-0.002655,0.007695,0.999967
04980,2,0,-57.0000,9.576324,-0.658672,-2.045108,0.036351,-0.033236,0.001581,0.007920,-0.010036,0.001196,0.275604,0.664937,-0.589263,0.095764,-0.006585,-0.020447,1.000000,0.000040,-0.000050,0.000006,0.999990,-0.003838,-0.001276,-0.001768,-0.439531,-0.146971,-0.202018,0.999990,-0.003526,0.002565,0.003545,0.999964,-0.007671,-0.002538,0.007680,0.999967
04981,2,0,-58.0000,9.574577,-0.642113,-2.091829,0.000212,-0.065337,0.008530,0.007615,-0.010997,0.003730,0.278719,0.670202,-0.585472,0.095747,-0.006419,-0.020913,1.000000,0.000038,-0.000055,0.000019,0.999990,-0.003821,-0.001208,-0.001757,-0.437558,-0.139226,-0.200853,0.999991,-0.003506,0.002430,0.003524,0.999965,-0.007637,-0.002403,0.007645,0.999968
04982,2,0,-57.0000,9.602306,-0.723373,-2.071313,-0.001589,0.017713,0.037062,0.001127,-0.005318,0.005582,0.272870,0.667614,-0.589635,0.096024,-0.007231,-0.020711,1.000000,0.000006,-0.000027,0.000028,0.999991,-0.003793,-0.001164,-0.001781,-0.434388,-0.134161,-0.203577,0.999991,-0.003553,0.002342,0.003571,0.999965,-0.007581,-0.002315,0.007590,0.999969
04983,2,0,-57.0000,9.565374,-0.762378,-2.084998,-0.034504,0.048579,0.006746,0.009599,-0.010790,0.007471,0.280398,0.659693,-0.586611,0.095655,-0.007619,-0.020845,1.000000,0.000048,-0.000054,0.000037,0.999991,-0.003755,-0.001091,-0.001772,-0.430123,-0.125830,-0.202594,0.999991,-0.003536,0.002196,0.003552,0.999966,-0.007507,-0.002170,0.007515,0.999969
04984,2,0,-57.0000,9.571031,-0.720700,-2.044306,0.019535,0.023094,0.000687,0.013815,-0.010080,0.005682,0.282029,0.671814,-0.586988,0.095712,-0.007203,-0.020439,1.000000,0.000069,-0.000050,0.000028,0.999991,-0.003721,-0.001025,-0.001732,-0.426224,-0.118139,-0.198048,0.999992,-0.003457,0.002062,0.003472,0.999966,-0.007439,-0.002036,0.007446,0.999970
04985,2,0,-57.0000,9.589142,-0.772518,-2.038609,0.012369,0.073050,0.020871,0.013816,-0.010079,0.005684,0.280039,0.669666,-0.588783,0.095893,-0.007721,-0.020382,1.000000,0.000069,-0.000050,0.000028,0.999991,-0.003686,-0.000957,-0.001674,-0.422149,-0.110357,-0.191457,0.999993,-0.003342,0.001926,0.003356,0.999967,-0.007368,-0.001901,0.007374,0.999971
04986,2,0,-58.0000,9.592559,-0.705350,-2.066429,0.011919,-0.000260,0.025234,0.016410,-0.007950,0.004357,0.279913,0.670320,-0.584745,0.095927,-0.007050,-0.020661,1.000000,0.000082,-0.000040,0.000022,0.999992,-0.003651,-0.000902,-0.001621,-0.418188,-0.104067,-0.185389,0.999993,-0.003236,0.001816,0.003249,0.999968,-0.007299,-0.001793,0.007305,0.999972
04987,2,0,-57.0000,9.569577,-0.714656,-2.069549,0.001953,0.006523,0.004162,0.016526,-0.009924,0.005338,0.281033,0.670461,-0.578489,0.095697,-0.007142,-0.020691,1.000000,0.000083,-0.000050,0.000027,0.999992,-0.003615,-0.000836,-0.001568,-0.414083,-0.096462,-0.179352,0.999994,-0.003130,0.001684,0.003142,0.999969,-0.007227,-0.001661,0.007232,0.999972
04988,2,0,-57.0000,9.599369,-0.711094,-2.121939,-0.036791,-0.015415,0.044015,0.013340,-0.009726,0.000506,0.277506,0.670029,-0.588700,0.095995,-0.007109,-0.021215,1.000000,0.000067,-0.000049,0.000003,0.999992,-0.003604,-0.000780,-0.001525,-0.412876,-0.090010,-0.174453,0.999994,-0.003045,0.001571,0.003056,0.999969,-0.007206,-0.001549,0.007211,0.999973
04989,2,0,-57.0000,9.587480,-0.766666,-2.064697,-0.005016,0.056334,0.024351,0.010327,-0.010838,0.003390,0.286171,0.674851,-0.580176,0.095876,-0.007664,-0.020642,1.000000,0.000052,-0.000054,0.000017,0.999992,-0.003587,-0.000713,-0.001506,-0.410914,-0.082306,-0.172236,0.999994,-0.003006,0.001437,0.003016,0.999970,-0.007172,-0.001415,0.007176,0.999973
04990,2,0,-57.0000,9.563691,-0.767292,-2.090907,-0.033156,0.047187,0.006757,0.022787,-0.011645,0.001534,0.288102,0.668175,-0.585382,0.095638,-0.007670,-0.020904,1.000000,0.000114,-0.000058,0.000008,0.999992,-0.003564,-0.000646,-0.001417,-0.408339,-0.074580,-0.162108,0.999995,-0.002829,0.001302,0.002839,0.999971,-0.007127,-0.001281,0.007130,0.999974
04991,2,0,-58.0000,9.569398,-0.725261,-2.050327,0.020933,0.021729,0.000687,0.025917,-0.012506,-0.000366,0.283971,0.669538,-0.591695,0.095695,-0.007250,-0.020498,1.000000,0.000130,-0.000063,-0.000002,0.999993,-0.003551,-0.000575,-0.001296,-0.406777,-0.066420,-0.148236,0.999996,-0.002587,0.001159,0.002595,0.999971,-0.007100,-0.001141,0.007103,0.999974
04992,2,0,-57.0000,9.590381,-0.700263,-2.094658,-0.005054,-0.017331,0.028707,0.024600,-0.010125,-0.002437,0.276653,0.666826,-0.588503,0.095905,-0.007001,-0.020943,1.000000,0.000123,-0.000051,-0.000012,0.999993,-0.003541,-0.000522,-0.001195,-0.405740,-0.060305,-0.136674,0.999997,-0.002385,0.001053,0.002393,0.999972,-0.007081,-0.001036,0.007084,0.999974
04993,2,0,-58.0000,9.604929,-0.679186,-2.062147,0.036210,-0.025749,0.034466,0.023515,-0.011694,-0.002547,0.278282,0.663346,-0.589631,0.096050,-0.006791,-0.020617,1.000000,0.000118,-0.000058,-0.000013,0.999993,-0.003535,-0.000462,-0.001095,-0.404989,-0.053412,-0.125328,0.999997,-0.002187,0.000932,0.002194,0.999973,-0.007068,-0.000917,0.007070,0.999975
04994,2,0,-58.0000,9.607518,-0.743183,-2.112809,-0.030201,0.016485,0.052377,0.020023,-0.012458,-0.004843,0.283593,0.667445,-0.584091,0.096076,-0.007432,-0.021123,1.000000,0.000100,-0.000062,-0.000024,0.999993,-0.003546,-0.000403,-0.001013,-0.406254,-0.046551,-0.115930,0.999998,-0.002023,0.000812,0.002029,0.999973,-0.007090,-0.000798,0.007092,0.999975
04995,2,0,-58.0000,9.554527,-0.755918,-2.064659,-0.001242,0.044981,-0.008546,0.023634,-0.013662,-0.001561,0.280426,0.671468,-0.589875,0.095547,-0.007557,-0.020641,1.000000,0.000118,-0.000068,-0.000008,0.999993,-0.003538,-0.000331,-0.000906,-0.405404,-0.038343,-0.103735,0.999998,-0.001811,0.000669,0.001815,0.999973,-0.007076,-0.000656,0.007077,0.999975
04996,2,0,-58.0000,9.553442,-0.747693,-2.088844,-0.019225,0.028850,-0.005069,0.026098,-0.017109,-0.005125,0.283259,0.666186,-0.583012,0.095536,-0.007477,-0.020881,1.000000,0.000130,-0.000086,-0.000026,0.999993,-0.003552,-0.000250,-0.000793,-0.406953,-0.029022,-0.090717,0.999999,-0.001583,0.000507,0.001587,0.999974,-0.007103,-0.000495,0.007103,0.999975
04997,2,0,-57.0000,9.600287,-0.747333,-2.039696,0.037636,0.046522,0.030117,0.029416,-0.015036,-0.010540,0.284478,0.669963,-0.585298,0.096004,-0.007475,-0.020391,1.000000,0.000147,-0.000075,-0.000053,0.999993,-0.003582,-0.000188,-0.000656,-0.410467,-0.021837,-0.075124,0.999999,-0.001311,0.000381,0.001314,0.999973,-0.007164,-0.000372,0.007164,0.999974
04998,2,0,-57.0000,9.566859,-0.717494,-2.081102,0.004070,0.004329,0.004163,0.026523,-0.018116,-0.006670,0.280189,0.675003,-0.580299,0.095670,-0.007175,-0.020803,1.000000,0.000133,-0.000091,-0.000033,0.999993,-0.003604,-0.000105,-0.000538,-0.412963,-0.012284,-0.061639,0.999999,-0.001076,0.000214,0.001077,0.999973,-0.007208,-0.000207,0.007208,0.999974
04999,2,0,-58.0000,9.611275,-0.691933,-2.100818,0.006430,-0.025746,0.049773,0.026408,-0.016139,-0.007648,0.282222,0.667525,-0.581770,0.096114,-0.006920,-0.021001,1.000000,0.000132,-0.000081,-0.000038,0.999993,-0.003629,-0.000032,-0.000431,-0.415858,-0.003859,-0.049358,1.000000,-0.000861,0.000067,0.000862,0.999973,-0.007258,-0.000061,0.007258,0.999974
