// General information: 
//  MT Manager version: 2020.3.0 
//  XDA version: 2020.3.0 build 5439 rev 106958 built on 2020-11-10
// Device information: 
//  DeviceId: 00B46A09
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter,StatusWord,ClippingFlags,RSSI,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
04948,2,0,-72.0000,9.521820,0.258945,-2.426931,-0.016275,-0.005583,0.016952,-0.005778,0.005870,-0.000279,-0.413835,-0.515248,-0.628894,0.095217,0.002589,-0.024272,1.000000,-0.000029,0.000029,-0.000001,0.999967,0.007966,0.000518,0.001308,0.912884,0.058196,0.150305,0.999996,0.002623,-0.001016,-0.002607,0.999870,0.015932,0.001057,-0.015929,0.999873
04949,2,0,-72.0000,9.536671,0.232398,-2.442482,-0.023381,0.023004,0.034482,-0.001853,0.001705,-0.004001,-0.407444,-0.517228,-0.621445,0.095367,0.002322,-0.024426,1.000000,-0.000009,0.000009,-0.000020,0.999967,0.007956,0.000523,0.001289,0.911735,0.058746,0.148228,0.999996,0.002587,-0.001025,-0.002570,0.999870,0.015912,0.001066,-0.015909,0.999873
04950,2,0,-72.0000,9.501944,0.210017,-2.435498,-0.021713,0.044982,-0.001459,-0.010413,0.004670,-0.007798,-0.408696,-0.508436,-0.623395,0.095019,0.002095,-0.024357,1.000000,-0.000052,0.000023,-0.000039,0.999968,0.007915,0.000515,0.001232,0.907021,0.057937,0.141653,0.999996,0.002472,-0.001011,-0.002456,0.999872,0.015830,0.001050,-0.015827,0.999874
04951,2,0,-72.0000,9.514135,0.242679,-2.440174,-0.028627,0.013820,0.012337,-0.004552,0.005655,-0.003826,-0.411228,-0.518391,-0.634590,0.095141,0.002424,-0.024404,1.000000,-0.000023,0.000028,-0.000019,0.999968,0.007902,0.000499,0.001187,0.905602,0.056108,0.136484,0.999997,0.002382,-0.000979,-0.002366,0.999872,0.015805,0.001017,-0.015803,0.999875
04952,2,0,-72.0000,9.532829,0.220506,-2.421521,-0.002893,0.032821,0.025307,-0.001144,0.004838,-0.006859,-0.419113,-0.511579,-0.627056,0.095328,0.002202,-0.024218,1.000000,-0.000006,0.000024,-0.000034,0.999968,0.007877,0.000490,0.001174,0.902695,0.055035,0.134927,0.999997,0.002355,-0.000961,-0.002339,0.999873,0.015754,0.000998,-0.015752,0.999875
04953,2,0,-72.0000,9.491292,0.242957,-2.384098,0.018938,0.005718,-0.023551,0.002100,0.003469,-0.008148,-0.411446,-0.508032,-0.630506,0.094913,0.002426,-0.023843,1.000000,0.000010,0.000017,-0.000041,0.999968,0.007852,0.000487,0.001191,0.899851,0.054739,0.136887,0.999997,0.002389,-0.000955,-0.002374,0.999874,0.015705,0.000993,-0.015702,0.999876
04954,2,0,-72.0000,9.514024,0.234861,-2.385432,0.024702,0.014086,-0.001404,-0.003353,-0.000486,-0.006949,-0.413941,-0.510793,-0.629371,0.095140,0.002345,-0.023854,1.000000,-0.000017,-0.000002,-0.000035,0.999969,0.007828,0.000504,0.001166,0.897078,0.056702,0.134038,0.999997,0.002339,-0.000990,-0.002324,0.999875,0.015656,0.001026,-0.015654,0.999877
04955,2,0,-72.0000,9.532579,0.212588,-2.367346,0.050440,0.033091,0.011566,0.003408,-0.000817,-0.003033,-0.418394,-0.506483,-0.626734,0.095326,0.002125,-0.023673,1.000000,0.000017,-0.000004,-0.000015,0.999969,0.007831,0.000519,0.001180,0.897394,0.058440,0.135657,0.999997,0.002368,-0.001020,-0.002351,0.999875,0.015662,0.001057,-0.015659,0.999877
04956,2,0,-72.0000,9.544949,0.254494,-2.426316,-0.009295,0.000947,0.039101,0.009214,-0.000759,-0.003178,-0.413182,-0.513127,-0.634852,0.095450,0.002545,-0.024263,1.000000,0.000046,-0.000004,-0.000016,0.999968,0.007840,0.000534,0.001211,0.898484,0.060094,0.139256,0.999996,0.002430,-0.001049,-0.002414,0.999874,0.015681,0.001087,-0.015678,0.999876
04957,2,0,-72.0000,9.503636,0.286244,-2.443023,-0.040292,-0.027161,0.003983,0.004852,0.000448,-0.004206,-0.412869,-0.516701,-0.636190,0.095036,0.002861,-0.024430,1.000000,0.000024,0.000002,-0.000021,0.999968,0.007838,0.000543,0.001246,0.898249,0.061109,0.143310,0.999996,0.002501,-0.001067,-0.002484,0.999874,0.015677,0.001106,-0.015674,0.999877
04958,2,0,-72.0000,9.497109,0.341211,-2.466358,-0.072770,-0.077505,0.004803,0.001227,-0.000214,-0.003547,-0.411597,-0.513690,-0.630216,0.094971,0.003411,-0.024663,1.000000,0.000006,-0.000001,-0.000018,0.999968,0.007835,0.000556,0.001240,0.897960,0.062559,0.142532,0.999996,0.002488,-0.001092,-0.002470,0.999874,0.015672,0.001131,-0.015669,0.999877
04959,2,0,-72.0000,9.533205,0.233253,-2.474751,-0.054505,0.029995,0.039060,-0.006379,0.002360,-0.003285,-0.414488,-0.519581,-0.628477,0.095332,0.002330,-0.024749,1.000000,-0.000032,0.000012,-0.000016,0.999969,0.007823,0.000557,0.001195,0.896590,0.062704,0.137417,0.999997,0.002398,-0.001094,-0.002381,0.999875,0.015648,0.001132,-0.015645,0.999877
04960,2,0,-72.0000,9.525000,0.205760,-2.435250,-0.014390,0.051007,0.020704,-0.005261,0.002522,-0.000969,-0.408658,-0.511538,-0.638263,0.095250,0.002056,-0.024354,1.000000,-0.000026,0.000013,-0.000005,0.999969,0.007823,0.000554,0.001154,0.896542,0.062423,0.132716,0.999997,0.002316,-0.001089,-0.002299,0.999875,0.015647,0.001126,-0.015644,0.999877
04961,2,0,-72.0000,9.525106,0.206240,-2.434793,-0.014191,0.050741,0.020706,-0.006570,0.006809,-0.006085,-0.406219,-0.508731,-0.632584,0.095250,0.002059,-0.024351,1.000000,-0.000033,0.000034,-0.000030,0.999969,0.007794,0.000535,0.001109,0.893205,0.060345,0.127599,0.999997,0.002227,-0.001053,-0.002210,0.999876,0.015589,0.001088,-0.015586,0.999878
04962,2,0,-72.0000,9.518395,0.251865,-2.403793,0.006148,0.001437,0.007774,-0.007851,0.006096,-0.006657,-0.410092,-0.516947,-0.631100,0.095183,0.002515,-0.024041,1.000000,-0.000039,0.000030,-0.000033,0.999969,0.007760,0.000520,0.001063,0.889345,0.058598,0.122308,0.999997,0.002135,-0.001023,-0.002119,0.999877,0.015521,0.001056,-0.015519,0.999879
04963,2,0,-72.0000,9.518516,0.252730,-2.403226,0.006362,0.001184,0.007774,-0.009133,0.005383,-0.007230,-0.415104,-0.512037,-0.634114,0.095185,0.002523,-0.024035,1.000000,-0.000046,0.000027,-0.000036,0.999970,0.007723,0.000510,0.000997,0.885074,0.057557,0.114740,0.999997,0.002003,-0.001005,-0.001987,0.999879,0.015447,0.001035,-0.015445,0.999880
04964,2,0,-72.0000,9.525482,0.208575,-2.433123,-0.013624,0.049990,0.020711,-0.003653,0.004339,-0.003886,-0.410210,-0.511084,-0.627545,0.095254,0.002083,-0.024333,1.000000,-0.000018,0.000022,-0.000019,0.999970,0.007709,0.000501,0.000968,0.883487,0.056508,0.111367,0.999998,0.001944,-0.000986,-0.001928,0.999879,0.015419,0.001016,-0.015417,0.999881
04965,2,0,-72.0000,9.502880,0.218174,-2.431125,-0.019045,0.041125,-0.001437,-0.002999,0.006546,-0.010864,-0.409002,-0.517637,-0.637420,0.095028,0.002176,-0.024314,1.000000,-0.000015,0.000033,-0.000054,0.999970,0.007661,0.000486,0.000959,0.877997,0.054882,0.110292,0.999998,0.001925,-0.000958,-0.001910,0.999881,0.015323,0.000987,-0.015321,0.999882
04966,2,0,-72.0000,9.515109,0.250812,-2.435549,-0.025964,0.010026,0.012349,0.000734,0.009061,-0.003282,-0.407864,-0.516506,-0.623606,0.095150,0.002507,-0.024360,1.000000,0.000004,0.000045,-0.000016,0.999970,0.007652,0.000453,0.000951,0.876921,0.051070,0.109342,0.999998,0.001908,-0.000891,-0.001895,0.999881,0.015305,0.000920,-0.015303,0.999882
04967,2,0,-72.0000,9.515303,0.251192,-2.434753,-0.025763,0.009733,0.012349,-0.001828,0.007634,-0.004428,-0.420522,-0.513223,-0.630477,0.095152,0.002510,-0.024351,1.000000,-0.000009,0.000038,-0.000022,0.999970,0.007637,0.000429,0.000914,0.875246,0.048353,0.105056,0.999998,0.001834,-0.000844,-0.001820,0.999882,0.015275,0.000872,-0.015274,0.999883
04968,2,0,-72.0000,9.499279,0.205863,-2.409274,0.001479,0.050961,-0.010612,-0.000764,0.006870,-0.006231,-0.412741,-0.512650,-0.639496,0.094992,0.002056,-0.024096,1.000000,-0.000004,0.000034,-0.000031,0.999971,0.007614,0.000409,0.000901,0.872548,0.046068,0.103653,0.999998,0.001809,-0.000804,-0.001797,0.999882,0.015228,0.000831,-0.015227,0.999884
04969,2,0,-72.0000,9.500826,0.279202,-2.417424,-0.018145,-0.019590,-0.005196,0.000680,0.008135,-0.007403,-0.417256,-0.514154,-0.628029,0.095007,0.002789,-0.024178,1.000000,0.000003,0.000041,-0.000037,0.999971,0.007585,0.000384,0.000919,0.869249,0.043146,0.105623,0.999998,0.001843,-0.000753,-0.001832,0.999883,0.015171,0.000781,-0.015169,0.999885
04970,2,0,-72.0000,9.523683,0.270966,-2.418293,-0.012371,-0.011233,0.016953,-0.003654,0.004339,-0.003888,-0.412909,-0.512927,-0.634921,0.095236,0.002707,-0.024185,1.000000,-0.000018,0.000022,-0.000019,0.999971,0.007571,0.000374,0.000889,0.867662,0.042096,0.102250,0.999998,0.001785,-0.000735,-0.001773,0.999884,0.015143,0.000762,-0.015142,0.999885
04971,2,0,-72.0000,9.511782,0.239729,-2.412475,-0.005111,0.019350,0.003172,-0.001337,0.009290,-0.009663,-0.415714,-0.516856,-0.639248,0.095117,0.002393,-0.024129,1.000000,-0.000007,0.000046,-0.000048,0.999971,0.007530,0.000345,0.000894,0.862887,0.038709,0.102720,0.999998,0.001793,-0.000676,-0.001782,0.999885,0.015060,0.000703,-0.015058,0.999886
04972,2,0,-72.0000,9.501271,0.281097,-2.415454,-0.017639,-0.020356,-0.005197,-0.001093,0.005766,-0.002743,-0.416162,-0.505689,-0.628557,0.095012,0.002810,-0.024157,1.000000,-0.000005,0.000029,-0.000014,0.999971,0.007523,0.000327,0.000876,0.862156,0.036722,0.100631,0.999998,0.001756,-0.000641,-0.001747,0.999885,0.015047,0.000667,-0.015046,0.999887
04973,2,0,-72.0000,9.524167,0.272758,-2.416185,-0.011864,-0.011990,0.016953,-0.002566,0.009503,-0.006116,-0.406226,-0.510212,-0.626538,0.095241,0.002724,-0.024166,1.000000,-0.000013,0.000048,-0.000031,0.999971,0.007495,0.000294,0.000875,0.858950,0.032942,0.100540,0.999998,0.001755,-0.000575,-0.001746,0.999886,0.014991,0.000601,-0.014990,0.999887
04974,2,0,-72.0000,9.535052,0.232697,-2.411607,0.001011,0.027216,0.025324,-0.003846,0.008789,-0.006690,-0.408395,-0.512814,-0.626241,0.095350,0.002323,-0.024120,1.000000,-0.000019,0.000044,-0.000033,0.999972,0.007464,0.000265,0.000849,0.855388,0.029641,0.097520,0.999998,0.001702,-0.000517,-0.001694,0.999887,0.014929,0.000543,-0.014928,0.999888
04975,2,0,-72.0000,9.516632,0.255848,-2.429065,-0.024373,0.007710,0.012355,0.002369,0.005878,-0.001655,-0.420982,-0.517115,-0.630612,0.095166,0.002558,-0.024293,1.000000,0.000012,0.000029,-0.000008,0.999972,0.007469,0.000247,0.000832,0.855903,0.027573,0.095583,0.999998,0.001668,-0.000481,-0.001661,0.999887,0.014938,0.000506,-0.014937,0.999888
04976,2,0,-72.0000,9.512615,0.242212,-2.408939,-0.004227,0.018084,0.003175,0.002317,0.004952,-0.005775,-0.414736,-0.506134,-0.627659,0.095126,0.002420,-0.024092,1.000000,0.000012,0.000025,-0.000029,0.999972,0.007453,0.000236,0.000834,0.854067,0.026303,0.095800,0.999998,0.001672,-0.000459,-0.001665,0.999888,0.014906,0.000484,-0.014905,0.999889
04977,2,0,-72.0000,9.519272,0.187904,-2.385149,0.028586,0.067889,0.002370,0.003433,0.005114,-0.003458,-0.410350,-0.514135,-0.630028,0.095192,0.001878,-0.023854,1.000000,0.000017,0.000026,-0.000017,0.999972,0.007450,0.000220,0.000868,0.853773,0.024493,0.099630,0.999998,0.001739,-0.000427,-0.001732,0.999887,0.014901,0.000453,-0.014900,0.999889
04978,2,0,-72.0000,9.504970,0.224860,-2.422327,-0.016792,0.037791,-0.001419,0.003977,0.007696,-0.004572,-0.413247,-0.509517,-0.637605,0.095049,0.002247,-0.024227,1.000000,0.000020,0.000038,-0.000023,0.999972,0.007440,0.000195,0.000877,0.852575,0.021546,0.100643,0.999998,0.001757,-0.000376,-0.001751,0.999888,0.014880,0.000402,-0.014879,0.999889
04979,2,0,-72.0000,9.508860,0.229340,-2.387692,0.016254,0.027946,-0.006003,0.006843,0.004300,-0.006490,-0.414126,-0.512637,-0.626806,0.095088,0.002291,-0.023879,1.000000,0.000034,0.000021,-0.000032,0.999972,0.007426,0.000188,0.000902,0.850980,0.020831,0.103537,0.999998,0.001807,-0.000364,-0.001801,0.999888,0.014852,0.000390,-0.014851,0.999890
04980,2,0,-72.0000,9.482543,0.234573,-2.419615,-0.022025,0.028705,-0.023568,0.004685,0.010831,-0.007432,-0.405854,-0.509049,-0.626884,0.094824,0.002343,-0.024201,1.000000,0.000023,0.000054,-0.000037,0.999972,0.007400,0.000150,0.000919,0.848023,0.016375,0.105390,0.999998,0.001839,-0.000286,-0.001835,0.999889,0.014800,0.000313,-0.014800,0.999890
04981,2,0,-72.0000,9.502650,0.285099,-2.409553,-0.016078,-0.022653,-0.005199,0.008287,0.005566,-0.007662,-0.407439,-0.508127,-0.634794,0.095026,0.002848,-0.024098,1.000000,0.000041,0.000028,-0.000038,0.999972,0.007383,0.000137,0.000949,0.846082,0.014919,0.108837,0.999998,0.001900,-0.000260,-0.001896,0.999889,0.014766,0.000288,-0.014766,0.999891
04982,2,0,-72.0000,9.544523,0.264147,-2.445796,-0.037530,0.003901,0.043691,0.002287,0.009955,-0.010325,-0.410062,-0.509485,-0.636145,0.095444,0.002637,-0.024463,1.000000,0.000011,0.000050,-0.000052,0.999973,0.007341,0.000105,0.000957,0.841285,0.011249,0.109751,0.999998,0.001916,-0.000196,-0.001912,0.999890,0.014683,0.000224,-0.014682,0.999892
04983,2,0,-72.0000,9.486814,0.240778,-2.383265,0.011402,0.018367,-0.028153,0.003925,0.006771,-0.008695,-0.408923,-0.504031,-0.637440,0.094867,0.002404,-0.023836,1.000000,0.000020,0.000034,-0.000043,0.999973,0.007310,0.000090,0.000961,0.837653,0.009552,0.110190,0.999998,0.001923,-0.000167,-0.001921,0.999891,0.014619,0.000195,-0.014619,0.999893
04984,2,0,-72.0000,9.522111,0.274532,-2.442936,-0.042736,-0.005149,0.021541,0.006270,0.006721,-0.009925,-0.409738,-0.509322,-0.630938,0.095220,0.002741,-0.024432,1.000000,0.000031,0.000034,-0.000050,0.999973,0.007277,0.000074,0.000987,0.833936,0.007640,0.113210,0.999998,0.001976,-0.000133,-0.001974,0.999892,0.014554,0.000162,-0.014554,0.999894
04985,2,0,-72.0000,9.513945,0.247352,-2.403158,-0.002565,0.015891,0.003180,0.004661,0.004903,-0.007008,-0.417308,-0.513754,-0.630534,0.095139,0.002471,-0.024034,1.000000,0.000023,0.000025,-0.000035,0.999973,0.007256,0.000066,0.000998,0.831480,0.006781,0.114445,0.999998,0.001997,-0.000118,-0.001996,0.999893,0.014512,0.000147,-0.014511,0.999895
04986,2,0,-72.0000,9.530252,0.293757,-2.427326,-0.029474,-0.025832,0.026132,0.004139,0.008250,-0.006321,-0.416693,-0.503077,-0.627416,0.095302,0.002935,-0.024277,1.000000,0.000021,0.000041,-0.000032,0.999973,0.007237,0.000039,0.001010,0.829294,0.003684,0.115802,0.999998,0.002021,-0.000064,-0.002020,0.999893,0.014473,0.000094,-0.014473,0.999895
04987,2,0,-72.0000,9.514253,0.248374,-2.401832,-0.002247,0.015386,0.003181,0.005040,0.006934,-0.006378,-0.408548,-0.517800,-0.639550,0.095142,0.002481,-0.024022,1.000000,0.000025,0.000035,-0.000032,0.999973,0.007220,0.000018,0.001053,0.827354,0.001167,0.120703,0.999998,0.002107,-0.000020,-0.002106,0.999894,0.014440,0.000051,-0.014439,0.999896
04988,2,0,-72.0000,9.507864,0.303221,-2.424450,-0.034770,-0.034931,0.003980,0.001679,0.008674,0.000774,-0.407694,-0.516592,-0.630952,0.095078,0.003033,-0.024249,1.000000,0.000008,0.000043,0.000004,0.999973,0.007231,-0.000017,0.001045,0.828669,-0.002816,0.119708,0.999998,0.002089,0.000049,-0.002090,0.999893,0.014462,-0.000019,-0.014463,0.999895
04989,2,0,-72.0000,9.533592,0.235717,-2.435993,-0.029071,0.033076,0.029927,0.007958,0.004465,-0.004174,-0.414305,-0.519226,-0.637086,0.095335,0.002356,-0.024362,1.000000,0.000040,0.000022,-0.000021,0.999973,0.007231,-0.000025,0.001048,0.828658,-0.003685,0.120079,0.999998,0.002096,0.000064,-0.002096,0.999893,0.014462,-0.000034,-0.014462,0.999895
04990,2,0,-72.0000,9.511032,0.244870,-2.433846,-0.034512,0.024236,0.007777,0.002336,0.010882,-0.006209,-0.414773,-0.502364,-0.632435,0.095109,0.002446,-0.024344,1.000000,0.000012,0.000054,-0.000031,0.999973,0.007209,-0.000065,0.001052,0.826035,-0.008266,0.120460,0.999998,0.002102,0.000144,-0.002104,0.999894,0.014417,-0.000114,-0.014417,0.999896
04991,2,0,-72.0000,9.523311,0.277284,-2.437943,-0.041433,-0.006852,0.021546,0.001270,0.011646,-0.004408,-0.416647,-0.513759,-0.633975,0.095232,0.002771,-0.024385,1.000000,0.000006,0.000058,-0.000022,0.999974,0.007192,-0.000109,0.001058,0.824085,-0.013347,0.121178,0.999998,0.002115,0.000233,-0.002118,0.999894,0.014383,-0.000202,-0.014383,0.999897
04992,2,0,-72.0000,9.548762,0.200372,-2.395182,0.017035,0.062167,0.033720,-0.001812,0.013564,-0.004869,-0.403324,-0.513758,-0.634827,0.095486,0.002001,-0.023958,1.000000,-0.000009,0.000068,-0.000024,0.999974,0.007168,-0.000163,0.001041,0.821365,-0.019535,0.119109,0.999998,0.002079,0.000341,-0.002084,0.999895,0.014335,-0.000311,-0.014336,0.999897
04993,2,0,-72.0000,9.519317,0.254492,-2.362189,0.031744,0.004259,-0.001415,-0.000911,0.012248,-0.004926,-0.415541,-0.511388,-0.626196,0.095192,0.002542,-0.023628,1.000000,-0.000005,0.000061,-0.000025,0.999974,0.007146,-0.000209,0.001015,0.818879,-0.024739,0.116135,0.999998,0.002027,0.000432,-0.002033,0.999896,0.014292,-0.000403,-0.014292,0.999898
04994,2,0,-72.0000,9.495979,0.200984,-2.404508,-0.006670,0.064724,-0.015166,0.003402,0.010119,-0.008013,-0.415010,-0.516933,-0.632375,0.094959,0.002006,-0.024050,1.000000,0.000017,0.000051,-0.000040,0.999974,0.007117,-0.000243,0.001026,0.815489,-0.028727,0.117349,0.999998,0.002048,0.000501,-0.002055,0.999897,0.014232,-0.000472,-0.014233,0.999899
04995,2,0,-73.0000,9.520245,0.265408,-2.413834,-0.020740,0.002724,0.012366,0.005796,0.010997,-0.005121,-0.413773,-0.515612,-0.631428,0.095201,0.002652,-0.024144,1.000000,0.000029,0.000055,-0.000026,0.999974,0.007105,-0.000286,0.001055,0.814174,-0.033595,0.120618,0.999998,0.002105,0.000586,-0.002113,0.999897,0.014210,-0.000556,-0.014211,0.999899
04996,2,0,-73.0000,9.542775,0.247326,-2.360524,0.037866,0.012052,0.020737,0.007027,0.010786,-0.008670,-0.414348,-0.505616,-0.631535,0.095427,0.002470,-0.023610,1.000000,0.000035,0.000054,-0.000043,0.999974,0.007076,-0.000323,0.001084,0.810870,-0.037927,0.123948,0.999997,0.002163,0.000662,-0.002172,0.999897,0.014152,-0.000631,-0.014153,0.999900
04997,2,0,-73.0000,9.493772,0.261325,-2.391021,-0.006033,0.004251,-0.018968,0.005941,0.005620,-0.006437,-0.418571,-0.516679,-0.628452,0.094937,0.002611,-0.023913,1.000000,0.000030,0.000028,-0.000032,0.999974,0.007061,-0.000337,0.001112,0.809134,-0.039506,0.127198,0.999997,0.002220,0.000690,-0.002230,0.999898,0.014122,-0.000658,-0.014123,0.999900
04998,2,0,-73.0000,9.516703,0.253012,-2.391622,-0.000239,0.012586,0.003185,0.003614,0.011599,-0.005641,-0.423248,-0.513014,-0.630291,0.095166,0.002528,-0.023922,1.000000,0.000018,0.000058,-0.000028,0.999975,0.007042,-0.000381,0.001122,0.806935,-0.044555,0.128222,0.999997,0.002238,0.000778,-0.002249,0.999898,0.014083,-0.000746,-0.014085,0.999901
04999,2,0,-73.0000,9.512790,0.239628,-2.370971,0.019861,0.022902,-0.005997,0.001055,0.010169,-0.006788,-0.417365,-0.517723,-0.624979,0.095127,0.002393,-0.023715,1.000000,0.000005,0.000051,-0.000034,0.999975,0.007018,-0.000419,0.001149,0.804170,-0.048949,0.131272,0.999997,0.002291,0.000854,-0.002303,0.999899,0.014035,-0.000822,-0.014037,0.999901
05000,2,0,-73.0000,9.512988,0.240313,-2.370108,0.020034,0.022652,-0.005997,0.003023,0.008089,-0.008646,-0.409842,-0.518354,-0.634186,0.095129,0.002399,-0.023705,1.000000,0.000015,0.000040,-0.000043,0.999975,0.006987,-0.000443,0.001158,0.800568,-0.051728,0.132334,0.999997,0.002310,0.000903,-0.002322,0.999900,0.013972,-0.000870,-0.013974,0.999902
05001,2,0,-73.0000,9.498719,0.277632,-2.407247,-0.025370,-0.007473,-0.009785,0.001579,0.006822,-0.007473,-0.410473,-0.521079,-0.630752,0.094986,0.002773,-0.024076,1.000000,0.000008,0.000034,-0.000037,0.999975,0.006963,-0.000462,0.001155,0.797886,-0.053904,0.131989,0.999997,0.002304,0.000941,-0.002317,0.999900,0.013925,-0.000909,-0.013927,0.999903
